STATE,COUNTY,GROCPC,SNAPStoresPERTHO,SNAPRedemp,AMB_PAR06,PCT_FREE_LUNCH,PCT_REDUCED_LUNCH,PC_FRUVEG,PC_SNACKS,PC_SODA,PC_MEAT,PC_FATS,PC_PREPFOO,MILK_PRICE,SODA_PRICE,PCT_DIABET,PCT_OBESE_ADULTS,PCT_Child_OBESITY,PctNHWhite,PctNHBlack,PctHisp08,PctNHAsian,PctNHNA08,Median_Inc,Percent_Poverty,metro
Texas,Presidio,0.133,1.339,187687,80,42.1,6.8,144,100,69,69,16,257,1.05,1,9.6,25.1,16.2,15.3,0.7,83.3,0.1,0.2,27490,21.3,0
Texas,Rains,0.179,0.625,127576,102,35.9,6.5,149,103,71,69,16,281,1.06,1.01,9.7,27.5,,86.7,2.9,8.4,0.5,0.7,41233,15.6,0
Texas,Randall,0.053,0.297,105033,88,23.7,7.4,144,100,69,69,16,257,1.05,1,8.6,25.2,4.9,79.4,2.3,15.1,1.4,0.6,57221,7.8,1
Texas,Reagan,0.331,0.648,60523,82,31.2,18.3,144,100,69,69,16,257,1.05,1,9.6,27.5,16.3,40.9,3.2,54.7,0.3,0.4,53698,9,0
Texas,Real,0.678,1.391,35995,90,56.5,6.9,235,118,68,120,17,314,1.11,0.99,10.5,25.4,,73.5,0.2,24.5,0.2,0.5,31677,18.8,0
Texas,Red River,0.382,1.312,52150,84,48.2,9.6,144,100,69,69,16,257,1.05,1,12,27.3,15,75.4,16.8,5.8,0.1,0.7,32902,18.8,0
Texas,Reeves,0.09,0.814,211385,72,56.3,14,144,100,69,69,16,257,1.05,1,10,26.9,10.7,24.8,2.3,71.8,0.5,0.3,31057,27.5,0
Texas,Refugio,0.272,1.088,100667,86,40.4,11,149,103,71,69,16,281,1.06,1.01,10.5,27.2,22.2,46.1,6.6,45.9,0.3,0.4,37211,15.5,0
Texas,Roberts,1.198,,,,15.4,6.5,144,100,69,69,16,257,1.05,1,10.1,27.2,,91.1,0.4,7.7,0.1,0.1,63265,6.7,0
Texas,Robertson,0.317,1.02,115613,88,56.7,8.3,144,100,69,69,16,257,1.05,1,11.3,29.2,17.3,59.2,21.8,17.4,0.4,0.3,37219,20.5,1
Texas,Rockwall,0.095,0.245,155125,111,16.4,4.9,149,103,71,69,16,281,1.06,1.01,8,26.8,14.3,73.6,6.2,16.4,2.4,0.3,79703,6.2,1
Texas,Runnels,0.291,1.168,78709,84,43.4,14,144,100,69,69,16,257,1.05,1,10.9,26.3,11.4,64.4,1.8,32.3,0.4,0.4,35314,18.4,0
Texas,Rusk,0.165,0.409,158559,90,48.9,9.5,144,100,69,69,16,257,1.05,1,11,28.9,16.1,68.6,17.8,11.9,0.4,0.3,42572,15.9,1
Texas,Sabine,0.297,0.795,130923,101,34.6,10.4,144,100,69,69,16,257,1.05,1,11.8,26.6,5.2,85.9,9.9,2.8,0.2,0.3,33443,15.6,0
Texas,San Augustine,0.116,0.7,152388,92,71.6,6.8,144,100,69,69,16,257,1.05,1,12.2,28.1,5.2,67,26.4,5.3,0.2,0.2,30306,24.2,0
Texas,San Jacinto,0.081,0.563,94015,98,48.4,9.5,149,103,71,69,16,281,1.06,1.01,10.6,26.9,14.8,78.4,11.7,7.7,0.6,0.4,40606,19.1,1
Texas,San Patricio,0.132,1.17,128912,88,45.9,9.7,144,100,69,69,16,257,1.05,1,9.4,27.1,15.1,42.7,2.1,53.1,0.7,0.4,44909,17.1,1
Texas,San Saba,0.845,0.68,123314,86,60.4,8.1,144,100,69,69,16,257,1.05,1,9.9,26.1,14.1,70.8,3,25.3,0.1,0.4,35739,21.2,0
Texas,Schleicher,0.357,0.709,68134,75,32.4,12.2,144,100,69,69,16,257,1.05,1,10,27,9.7,49.3,1.5,48.6,0.3,,44070,14.6,0
Texas,Scurry,0.125,0.501,211023,135,38,9.1,144,100,69,69,16,257,1.05,1,8.9,26.4,15.1,58.6,6.2,34,0.4,0.3,42565,18.3,0
Texas,Shackelford,0.317,1.288,32219,82,38.2,9.1,144,100,69,69,16,257,1.05,1,9.9,26,,88.8,0.6,9.4,,0.5,43294,11.5,0
Texas,Shelby,0.228,0.679,243652,88,53.5,9,144,100,69,69,16,257,1.05,1,10.6,28.4,16.1,65.2,17.7,15.8,0.2,0.3,35154,23.5,0
Texas,Sherman,,0.683,38160,90,47.6,13.3,144,100,69,69,16,257,1.05,1,9,26.2,10.6,62.9,0.9,35.1,,0.6,42684,14.2,0
Texas,Smith,0.106,0.437,247395,89,43.8,8.2,144,100,69,69,16,257,1.05,1,8.6,26.7,25.5,64.4,17.7,15.6,0.9,0.4,47027,13.1,1
Texas,Somervell,0.388,0.504,119353,102,32.4,10.1,149,103,71,69,16,281,1.06,1.01,9.5,26.5,15.4,80.5,0.9,16.8,0.3,0.6,51770,9.4,0
Texas,Starr,0.147,1.767,196833,86,41.7,1.5,144,100,69,69,16,257,1.05,1,8.5,27.1,14.7,2,0.2,97.3,0.3,0.1,23929,36.8,0
Texas,Stephens,0.211,1.043,95395,91,47.2,11.2,144,100,69,69,16,257,1.05,1,9.6,27,11.8,75.6,3.6,19.1,0.6,0.2,38168,17.5,0
Texas,Sterling,0.808,0.796,3074,,25,5.8,144,100,69,69,16,257,1.05,1,9.9,26.3,,64.1,0.1,35.2,,0.3,48438,11.5,0
Texas,Stonewall,0.709,1.389,29799,92,31,15.7,144,100,69,69,16,257,1.05,1,11.3,26.2,,76.6,3.5,17.5,0.3,0.4,37325,16.7,0
Texas,Sutton,0.234,1.171,34121,86,24.6,14.6,235,118,68,120,17,314,1.11,0.99,9,27.2,11.5,42.4,0.2,56.7,0.2,0.3,56466,11.4,0
Texas,Swisher,0.13,0.784,83864,71,53.4,12.6,144,100,69,69,16,257,1.05,1,10.2,26.7,12.9,54,7,37.7,0.1,0.5,33983,19.6,0
Texas,Tarrant,0.124,0.447,206418,105,38.7,7.5,149,103,71,69,16,281,1.06,1.01,8.1,26.1,14.5,54.2,13.6,26,4.1,0.5,56265,12.1,1
Texas,Taylor,0.095,0.828,172694,89,39.5,10.3,144,100,69,69,16,257,1.05,1,9.2,27,10.6,69.3,6.1,21,1.3,0.5,41232,16,1
Texas,Terrell,,1.082,,74,29.9,5.6,144,100,69,69,16,257,1.05,1,11.6,26.1,,46,0.1,51.2,0.9,1.8,30359,20.3,0
Texas,Terry,0.082,0.494,303405,83,60,9.4,144,100,69,69,16,257,1.05,1,9.4,27.3,14.4,45.3,5.3,48.3,0.2,0.3,32788,25,0
Texas,Throckmorton,0.6,1.2,16498,78,38,15.4,144,100,69,69,16,257,1.05,1,10.9,26.5,,86.7,0.1,12.1,0.1,0.4,34865,14.3,0
Texas,Titus,0.171,0.738,241020,83,59.2,10.5,144,100,69,69,16,257,1.05,1,8.8,27.2,16.1,50.7,9.6,37.9,0.7,0.4,40295,15.2,0
Texas,Tom Green,0.131,0.556,234088,94,40.5,10.4,144,100,69,69,16,257,1.05,1,9.7,26.6,12.8,58.9,3.8,34.5,1,0.4,42505,14.7,1
Texas,Travis,0.137,0.389,265115,94,42.1,8.6,235,118,68,120,17,314,1.11,0.99,6.7,21.7,15.3,51.8,8.1,32.9,5.5,0.4,55650,14.4,1
Texas,Trinity,0.212,0.707,135108,86,51.7,6.5,144,100,69,69,16,257,1.05,1,11.5,28.4,15.8,79.7,11.4,7.3,0.4,0.4,32925,20.8,0
Texas,Tyler,0.197,0.489,203162,95,43.2,10.7,144,100,69,69,16,257,1.05,1,10,26.1,13.1,81.3,11.7,5.2,0.2,0.4,36730,20.2,0
Texas,Upshur,0.079,0.235,328609,95,35.4,9.8,144,100,69,69,16,257,1.05,1,9.8,28.3,14.6,83.2,9.7,5,0.3,0.6,42947,14.5,1
Texas,Upton,0.33,0.635,76816,82,36.6,15.9,144,100,69,69,16,257,1.05,1,10.6,26.5,24.8,49.2,1.9,47.2,,1,43137,14.8,0
Texas,Uvalde,0.076,1.209,231011,85,65.6,10.1,235,118,68,120,17,314,1.11,0.99,9,26,17.5,30.7,0.8,67.3,0.5,0.2,33121,23.8,0
Texas,Val Verde,0.084,0.749,288863,81,63.2,7.9,235,118,68,120,17,314,1.11,0.99,10.6,27,17.7,19.1,1.2,78.3,0.7,0.3,36573,20.5,0
Texas,Van Zandt,0.116,0.364,206783,96,36.2,10.7,149,103,71,69,16,281,1.06,1.01,8.9,25.5,14.9,85.2,3.5,9.4,0.3,0.5,42802,15.5,0
Texas,Victoria,0.093,0.795,187042,91,47.9,10.2,149,103,71,69,16,281,1.06,1.01,9.9,27.7,16.8,50.5,5.8,41.8,0.9,0.2,46104,15.4,1
Texas,Walker,0.109,0.389,255114,92,31,12.2,149,103,71,69,16,281,1.06,1.01,8.5,30.5,16,59.7,22.6,15.6,0.9,0.3,38244,23.5,0
Texas,Waller,0.168,0.5,110882,109,58.6,9.8,149,103,71,69,16,281,1.06,1.01,9.6,30.3,12.9,47.9,25.7,24.8,0.5,0.3,50653,15.5,1
Texas,Ward,0.196,0.853,109103,88,45.1,9.3,144,100,69,69,16,257,1.05,1,9.8,27.8,14,46.7,5.5,46.2,0.3,0.5,42595,16.4,0
Texas,Washington,0.188,0.527,220706,86,37.9,8.7,149,103,71,69,16,281,1.06,1.01,11.7,29.8,12.9,68.5,17.2,12.1,1.3,0.2,46210,13.6,0
Texas,Webb,0.186,0.929,310775,91,45.4,6.5,144,100,69,69,16,257,1.05,1,9.1,28,15.4,4.6,0.2,94.6,0.4,0.1,36537,26.6,1
Texas,Wharton,0.196,0.711,181841,93,50,9,149,103,71,69,16,281,1.06,1.01,10.3,30.5,19.6,48.8,14,35.9,0.5,0.2,41678,16.3,0
Texas,Wheeler,0.631,1.467,38008,76,31.2,12.6,144,100,69,69,16,257,1.05,1,10.7,27.3,10.8,74,3.6,20.2,0.6,0.7,43124,12,0
Texas,Wichita,0.117,0.668,195123,93,40.5,10.3,144,100,69,69,16,257,1.05,1,10.2,26.4,14.8,69.6,10.2,15.1,2,0.9,44392,13.9,1
Texas,Wilbarger,0.144,0.726,199612,77,50.8,10.4,144,100,69,69,16,257,1.05,1,10,27.4,14.4,63.4,9,25,0.9,0.7,38536,15.9,0
Texas,Willacy,0.049,1.311,215448,85,20.3,2,144,100,69,69,16,257,1.05,1,8.8,27.6,18,11,2.1,86.4,0.2,0.1,29079,30.6,0
Texas,Williamson,0.075,0.218,250555,95,20.6,7.7,235,118,68,120,17,314,1.11,0.99,7.4,24.1,12.8,66.8,6.1,21.2,4.1,0.4,69745,6.2,1
Texas,Wilson,0.153,0.446,166657,100,31.6,10.4,235,118,68,120,17,314,1.11,0.99,9.5,27.3,18.1,58.4,2.2,37.8,0.4,0.3,54206,11.1,1
Texas,Winkler,0.461,1.348,60752,83,28.9,14.2,144,100,69,69,16,257,1.05,1,9.7,26.4,14.6,45.5,2.3,51.2,0.2,0.3,45917,14.5,0
Texas,Wise,0.104,0.308,163901,94,25.9,10.5,149,103,71,69,16,281,1.06,1.01,8.5,29.1,15.1,81.3,1.7,14.9,0.4,0.6,56290,9.7,1
Texas,Wood,0.12,0.424,185851,91,40.8,10,149,103,71,69,16,281,1.06,1.01,11.3,27.5,11.7,84.6,6,7.8,0.3,0.4,41529,14.5,0
Texas,Yoakum,0.405,0.792,81483,92,41.1,15.2,144,100,69,69,16,257,1.05,1,9.3,27.5,12.9,44,1.3,53.9,0.1,0.5,50317,12.9,0
Texas,Young,0.113,0.569,205652,92,36.5,9.8,144,100,69,69,16,257,1.05,1,10.5,26.4,13.7,81.8,1.8,14.4,0.3,0.6,39898,15.2,0
Texas,Zapata,0.295,1.589,94131,89,25.9,2.9,144,100,69,69,16,257,1.05,1,8.8,26.8,13,11,0.2,88.3,0.2,0.1,32249,26.2,0
Texas,Zavala,0.344,1.798,157230,87,77.9,9,235,118,68,120,17,314,1.11,0.99,8.7,27.8,21.9,9.2,0.6,89.9,0.1,0.1,23083,33.5,0
Utah,Beaver,0.33,0.487,75618,82,27.2,20.5,188,135,57,60,20,324,0.73,1.06,7,24.1,,88.2,0.4,8.1,0.7,1.1,45994,9.7,0
Utah,Box Elder,0.084,0.265,183127,84,22.1,13,188,135,57,60,20,324,0.73,1.06,6.1,27.6,,89.2,0.3,7.5,1,0.8,53678,7.8,0
Utah,Cache,0.128,0.213,249569,82,21.6,12.4,188,135,57,60,20,324,0.73,1.06,5.9,24.1,,86.5,0.6,9.2,2,0.6,50023,11.8,1
Utah,Carbon,0.255,0.665,204103,85,39.3,11.2,188,135,57,60,20,324,0.73,1.06,8.2,25.1,,85.5,0.5,11.4,0.6,1.2,45621,13.3,0
Utah,Daggett,1.085,1.066,3915,,11.2,8.2,188,135,57,60,20,324,0.73,1.06,8.4,24.5,,92.3,0.4,5.2,0.1,1,44963,7.9,0
Utah,Davis,0.087,0.264,162051,89,17.1,9.8,188,135,57,60,20,324,0.73,1.06,5.4,23.4,,87.1,1.2,7.6,1.7,0.5,67004,6.1,1
Utah,Duchesne,0.247,0.89,77301,91,25.9,11.2,188,135,57,60,20,324,0.73,1.06,9.2,25.9,,88,0.2,4.7,0.2,4.7,51616,12.4,0
Utah,Emery,0.579,1.142,40839,90,26.3,19.1,188,135,57,60,20,324,0.73,1.06,8.1,28.1,,90.7,0.3,6.6,0.4,0.7,48569,12,0
Utah,Garfield,0.221,0.859,41829,79,26.9,18.5,188,135,57,60,20,324,0.73,1.06,8.4,24.2,,92.7,0.2,3.8,0.4,1.9,43312,10.9,0
Utah,Grand,0.212,1.043,96497,94,35.2,10.7,188,135,57,60,20,324,0.73,1.06,7.7,19.7,,86.6,0.3,6.6,0.2,5,38540,14.2,0
Utah,Iron,0.092,0.292,305124,81,27.7,15,188,135,57,60,20,324,0.73,1.06,5.5,21.1,,88,0.7,6.4,1.4,1.8,45206,15.3,0
Utah,Juab,0.209,0.601,52228,86,20.4,15.5,188,135,57,60,20,324,0.73,1.06,6.9,24.5,,94.1,0.2,3.8,0.4,0.9,49474,10.1,1
Utah,Kane,0.307,0.608,100013,99,27.4,11.2,188,135,57,60,20,324,0.73,1.06,8.7,23.1,,92.9,0.2,3,0.3,2.3,45337,10,0
Utah,Millard,0.42,0.828,65382,85,27.7,16.3,188,135,57,60,20,324,0.73,1.06,7.8,22.3,,84.2,0.1,12.6,0.6,1.3,46823,12.7,0
Utah,Morgan,0.12,0.115,36230,74,8,7.8,188,135,57,60,20,324,0.73,1.06,6.4,19.2,,96.3,,2.2,0.3,0.2,67768,4,1
Utah,Piute,0.749,2.137,6443,89,34.7,16.7,188,135,57,60,20,324,0.73,1.06,8.8,27.1,,91.1,0.1,6.8,0.1,0.9,36139,16.7,0
Utah,Rich,0.479,0.907,4795,,43.6,4.3,188,135,57,60,20,324,0.73,1.06,8,23.7,,97,,2.2,0.3,0.1,53159,9,0
Utah,Salt Lake,0.145,0.418,140595,92,20.9,8.7,188,135,57,60,20,324,0.73,1.06,6.5,22.7,,75.6,1.4,16.3,3,0.8,59168,8.8,1
Utah,San Juan,0.208,0.996,93021,214,59.4,11.7,188,135,57,60,20,324,0.73,1.06,9.4,25.3,,38.5,1,5.2,0.5,53,38827,28.1,0
Utah,Sanpete,0.203,0.392,150557,85,30.9,17.6,188,135,57,60,20,324,0.73,1.06,6.7,25.7,,87.1,0.5,8.7,1,1.1,42255,15.3,0
Utah,Sevier,0.255,0.749,138214,78,30.4,14.8,188,135,57,60,20,324,0.73,1.06,7.3,23.5,,92.4,0.3,4,0.3,1.9,46127,11.4,0
Utah,Summit,0.452,0.277,29950,107,11.6,3.8,188,135,57,60,20,324,0.73,1.06,3.6,12.9,,85.1,0.6,11.7,1.3,0.3,79698,5.4,1
Utah,Tooele,0.128,0.351,148930,91,26,12,188,135,57,60,20,324,0.73,1.06,7.9,28.6,,84.5,1.4,10.1,0.9,1.3,61867,7.2,1
Utah,Uintah,0.069,0.602,73570,89,26.5,13.8,188,135,57,60,20,324,0.73,1.06,9,25.9,,84.4,0.4,4.7,0.3,8.7,57769,10.1,0
Utah,Utah,0.084,0.177,223009,85,15.3,7.8,188,135,57,60,20,324,0.73,1.06,5.4,24.5,,85.8,0.5,9.6,1.4,0.5,59701,11.8,1
Utah,Wasatch,0.196,0.332,63815,86,19.5,7.9,188,135,57,60,20,324,0.73,1.06,4.9,20,,88.6,0.3,8.7,0.9,0.4,64238,5.9,0
Utah,Washington,0.105,0.291,165407,87,21.8,10.9,188,135,57,60,20,324,0.73,1.06,7.4,22.6,,87.8,0.6,7.9,0.8,1.2,50389,9.6,1
Utah,Wayne,0.795,1.159,23538,103,21.6,22.3,188,135,57,60,20,324,0.73,1.06,8.2,22.8,,95.2,0.2,3.1,0.1,0.5,40524,13,0
Utah,Weber,0.135,0.44,182746,95,28,11.1,188,135,57,60,20,324,0.73,1.06,7.1,25.7,,79.3,1.4,15.9,1.2,0.6,51413,10.5,1
Vermont,Addison,0.464,0.546,76711,81,15.8,7.6,190,118,59,59,24,299,1.08,0.92,5.8,20.9,9.1,95.8,0.6,1.4,0.7,0.3,56584,9.5,0
Vermont,Bennington,0.385,0.742,161070,84,21.7,5.1,187,118,61,57,22,301,0.83,0.88,8.4,22.9,11.6,95.9,0.7,1.5,0.9,0.2,45029,12.2,0
Vermont,Caledonia,0.491,0.985,95140,79,22.3,6.4,190,118,59,59,24,299,1.08,0.92,7.9,24.6,11.5,96.5,0.4,1,0.4,0.6,42097,11.8,0
Vermont,Chittenden,0.277,0.596,111423,87,14.9,4.1,190,118,59,59,24,299,1.08,0.92,5.3,18.7,13.8,92.5,1.6,1.8,2.6,0.3,61230,9.6,1
Vermont,Essex,0.308,0.615,31899,76,28,9.1,190,118,59,59,24,299,1.08,0.92,6.7,25.1,11.3,96,0.3,0.6,0.5,0.6,38799,14.8,0
Vermont,Franklin,0.355,0.647,149752,81,20.4,8.5,190,118,59,59,24,299,1.08,0.92,7.3,26.4,15.2,95.3,0.5,1,0.4,1.1,53032,9.9,1
Vermont,Grand Isle,0.396,0.776,15092,81,22.9,7.4,190,118,59,59,24,299,1.08,0.92,5.8,25.2,16.3,96.4,0.2,0.8,0.5,0.7,57435,8.4,1
Vermont,Lamoille,0.446,0.805,115770,81,20.1,9.6,190,118,59,59,24,299,1.08,0.92,6.5,23.1,13.8,96.1,0.5,1,0.6,0.4,50375,10.1,0
Vermont,Orange,0.276,0.83,43063,77,24.1,7.9,190,118,59,59,24,299,1.08,0.92,6.9,25.8,12.5,96.8,0.4,1.1,0.5,0.3,49458,10.9,0
Vermont,Orleans,0.514,1.729,71888,82,36.4,11.3,190,118,59,59,24,299,1.08,0.92,7,24.8,10.8,96.2,0.4,1,0.5,0.6,39184,14.3,0
Vermont,Rutland,0.378,0.821,117639,86,22.3,7.7,190,118,59,59,24,299,1.08,0.92,7.8,24.1,18.5,96.8,0.5,1.1,0.5,0.2,47147,11.6,0
Vermont,Washington,0.425,0.867,93083,82,17.4,6.1,190,118,59,59,24,299,1.08,0.92,7.8,21.5,14.7,95.6,0.6,1.6,0.7,0.3,52832,9.7,0
Vermont,Windham,0.414,0.672,109270,83,21,6.8,151,115,57,31,19,296,1.07,0.91,6.7,22.6,12.5,95.2,0.8,1.6,0.9,0.2,46546,9.8,0
Vermont,Windsor,0.493,0.689,48916,81,18,6,190,118,59,59,24,299,1.08,0.92,7.1,22.8,9.7,96.2,0.6,1.3,0.8,0.2,52611,9.3,0
Virginia,Accomack,0.235,1.048,79932,79,53.7,7.3,167,106,63,69,16,298,1.17,0.98,10.7,30.2,23.7,60.7,28.5,9.2,0.4,0.3,37564,20.6,0
Virginia,Albemarle,0.259,0.287,167460,,14.2,4.4,167,106,63,69,16,298,1.17,0.98,8.2,23.3,,80.3,9.7,3.7,4.8,0.1,66606,6.8,1
Virginia,Alleghany,0.184,0.741,72331,,30.3,8.3,161,100,72,80,17,273,1.06,0.95,10.9,27.4,,91.9,5.8,0.8,0.3,0.2,42341,12.6,0
Virginia,Amelia,0.158,0.625,98282,79,30.8,10.2,167,106,63,69,16,298,1.17,0.98,11.1,29.7,12.8,74.4,23.2,1.2,0.2,0.3,49180,9.6,1
Virginia,Amherst,0.186,0.553,237031,83,28.8,9.7,161,100,72,80,17,273,1.06,0.95,11.8,28.4,8.8,77.1,19.3,1.5,0.4,0.8,44966,12.5,1
Virginia,Appomattox,0.423,0.759,143150,83,30.7,9.7,161,100,72,80,17,273,1.06,0.95,11,29.9,8.4,76.7,21.3,0.8,0.2,0.1,43529,13,1
Virginia,Arlington,0.216,0.319,38395,54,23.4,9.3,230,122,57,99,16,320,1.1,1.04,6.9,20.7,22,65.2,7.8,16,9,0.2,97871,6.7,1
Virginia,Augusta,0.198,0.463,186961,,25.1,9.7,167,106,63,69,16,298,1.17,0.98,8.4,25.9,,92.5,4.2,1.9,0.4,0.1,52341,8.2,0
Virginia,Bath,0.432,0.22,36538,74,19.7,9.3,161,100,72,80,17,273,1.06,0.95,10.4,26.9,,91.3,6.7,0.4,0.4,0.2,42446,9.6,0
Virginia,Bedford,0.105,0.329,165125,,19,6.3,161,100,72,80,17,273,1.06,0.95,8.6,27.1,,90.1,6.8,1.2,0.8,0.2,54715,7.7,1
Virginia,Bland,0.291,0.867,13726,72,26.8,12.2,161,100,72,80,17,273,1.06,0.95,10.3,28.9,14.3,94.2,4.5,0.6,0.1,0.1,39841,14.6,0
Virginia,Botetourt,0.125,0.372,52957,78,9.6,4.4,161,100,72,80,17,273,1.06,0.95,9.7,27.8,14.4,92.3,4.8,1.2,0.8,0.2,61778,6.4,1
Virginia,Brunswick,0.113,0.739,117204,83,59.1,14.7,167,106,63,69,16,298,1.17,0.98,11.7,31.2,25.1,41.7,55.5,1.8,0.3,0.1,35876,22.2,0
Virginia,Buchanan,0.252,1.233,131610,77,55.5,16.5,161,100,72,80,17,273,1.06,0.95,12.3,31.7,20.8,95.4,3.2,0.6,0.3,0.1,26571,23,0
Virginia,Buckingham,0.125,0.814,125721,87,44.7,12.7,167,106,63,69,16,298,1.17,0.98,12.1,30.1,17.7,60.9,36.5,1.1,0.2,0.2,38576,19.4,0
Virginia,Campbell,0.19,0.735,134209,,25.6,7.7,161,100,72,80,17,273,1.06,0.95,9.6,28.3,16.5,81.8,14.7,1.3,0.9,0.2,43055,12.1,1
Virginia,Caroline,0.147,0.29,221314,92,30.7,9.1,167,106,63,69,16,298,1.17,0.98,10.2,29.7,,65,28,3.9,0.8,0.6,53796,9.3,1
Virginia,Carroll,0.069,0.892,59619,,38.7,12.6,161,100,72,80,17,273,1.06,0.95,10,31.7,20.1,96,1,2.2,0.1,0.1,35651,15.7,0
Virginia,Charles City,0.14,0.277,13941,87,37,8.4,167,106,63,69,16,298,1.17,0.98,14.4,33.4,11.5,43.7,46.6,0.8,0.2,7.4,50958,11.2,1
Virginia,Charlotte,0.489,0.98,73202,77,35.2,11.9,161,100,72,80,17,273,1.06,0.95,11.4,29.4,18.2,65.9,30.9,2.1,0.2,0.1,34145,17.2,0
Virginia,Chesterfield,0.144,0.399,168782,92,11.7,3.7,167,106,63,69,16,298,1.17,0.98,8.2,27.3,14.4,67.9,21.5,5.9,3,0.3,71327,5.8,1
Virginia,Clarke,0.07,0.346,59252,94,9.9,4.1,230,122,57,99,16,320,1.1,1.04,10.1,26.4,10.9,88.3,5.9,3.7,1,0.2,66296,7.6,1
Virginia,Craig,0.39,0.59,79995,70,22.5,8.6,161,100,72,80,17,273,1.06,0.95,8.8,27.4,24.6,97.9,0.6,0.5,0.3,0.2,45703,11.2,1
Virginia,Culpeper,0.197,0.411,221330,87,21.3,8.1,230,122,57,99,16,320,1.1,1.04,8.9,27.5,21.4,72.8,16.2,7.8,1.6,0.2,63248,8.1,0
Virginia,Cumberland,0.209,0.931,31329,82,45.2,9.8,167,106,63,69,16,298,1.17,0.98,11.3,30.1,21.1,62.1,33.7,2.4,0.7,0.1,40157,15.8,1
Virginia,Dickenson,0.308,1.707,64818,77,42.6,14,161,100,72,80,17,273,1.06,0.95,9.3,28.6,13.5,97.4,1.4,0.5,0.1,0.1,27680,21.8,0
Virginia,Dinwiddie,0.272,0.613,160567,,36.4,9.3,167,106,63,69,16,298,1.17,0.98,11.8,31,12.5,64.7,32,1.5,0.6,0.2,50186,11.3,1
Virginia,Essex,0.277,1.082,285226,92,43.9,10.4,167,106,63,69,16,298,1.17,0.98,12.5,31.2,21.4,57.6,37.9,1.3,1.1,0.5,43511,13,0
Virginia,Fairfax,0.181,0.261,103121,,13.9,5.6,230,122,57,99,16,320,1.1,1.04,7.2,22.2,27.6,58.4,9.3,14.1,15.8,0.2,107075,4.9,1
Virginia,Fauquier,0.166,0.329,105401,87,11.8,4.1,230,122,57,99,16,320,1.1,1.04,8.7,26.3,20.5,81.8,8.8,6,1.5,0.2,81359,6.1,1
Virginia,Floyd,0.137,0.675,80500,82,27.9,10,161,100,72,80,17,273,1.06,0.95,9.4,26,15.3,94.5,2.3,2.3,0.2,0.1,41514,11.9,0
Virginia,Fluvanna,0.198,0.196,129757,77,15.4,5.1,167,106,63,69,16,298,1.17,0.98,10.3,28.5,14.8,78.9,17,2.1,0.6,0.1,64289,6.7,1
Virginia,Franklin,0.117,0.66,158735,87,32.5,10.3,161,100,72,80,17,273,1.06,0.95,9.4,27.5,19.3,87.5,8.9,2.2,0.4,0.2,45758,13.2,1
Virginia,Frederick,0.138,0.392,160825,,15.7,7.1,230,122,57,99,16,320,1.1,1.04,9,27.7,,87.1,4.2,6.2,1.2,0.2,61295,7.3,1
Virginia,Giles,0.407,1.217,112542,81,27.2,8.8,161,100,72,80,17,273,1.06,0.95,9.5,24.1,18.2,96.4,1.7,0.9,0.2,0.1,43322,12.5,1
Virginia,Gloucester,0.131,0.517,150937,87,17.4,6.3,167,106,63,69,16,298,1.17,0.98,9.2,25.9,16.6,85.1,9.9,2.3,0.7,0.4,56922,9.1,1
Virginia,Goochland,0.097,0.286,99801,78,17.5,5.9,167,106,63,69,16,298,1.17,0.98,9.1,26.7,21.5,75.6,20.6,1.6,1.2,0.2,76688,6.4,1
Virginia,Grayson,0.249,0.626,55436,77,41,11.6,167,106,63,69,16,298,1.17,0.98,10.2,24.9,15.2,94.1,2.4,2.5,0.1,0.1,32399,17.7,0
Virginia,Greene,0.168,0.278,198205,85,20.9,7.8,167,106,63,69,16,298,1.17,0.98,8.4,27.4,5.9,87.5,6.9,2.9,1.1,0.2,59321,7.3,1
Virginia,Greensville,0.252,1.087,261993,,57,10.2,167,106,63,69,16,298,1.17,0.98,11.3,31.1,,37.7,59.8,1.6,0.4,0.1,36926,24.1,0
Virginia,Halifax,0.226,1.017,159342,81,48.3,10.9,161,100,72,80,17,273,1.06,0.95,13.1,32.5,20.1,59.8,37.2,1.7,0.3,0.2,34580,19.5,0
Virginia,Hanover,0.172,0.341,318658,89,7.2,2.1,167,106,63,69,16,298,1.17,0.98,9.1,25.1,14.2,85.9,9.9,1.6,1.2,0.3,77935,4.6,1
Virginia,Henrico,0.245,0.581,162955,92,17.8,4.4,167,106,63,69,16,298,1.17,0.98,9.4,26.8,15.2,61.7,27.6,3.8,5.1,0.4,61300,8.4,1
Virginia,Henry,0.234,0.814,238294,,42.9,8,161,100,72,80,17,273,1.06,0.95,11.3,27.9,,69.5,22.2,6.7,0.5,0.2,33479,16.2,0
Virginia,Highland,0.412,2.473,30412,79,33.4,16.6,161,100,72,80,17,273,1.06,0.95,10.6,25.3,,98.4,0.3,0.7,0.1,0.2,38088,12.8,0
Virginia,Isle of Wight,0.229,0.395,156089,84,25.9,6.1,167,106,63,69,16,298,1.17,0.98,10.7,29.1,19.4,71.1,25.1,1.8,0.8,0.2,60042,7.8,1
Virginia,James City,0.098,0.401,104522,,18.5,5,167,106,63,69,16,298,1.17,0.98,8.9,26.1,16.4,79.6,13.9,3.1,1.8,0.2,76705,6,1
